,p,d,q,MAPE,MAE,RMSE,BIC,AIC
241,8,0,1,59.27716484629936,5.7308194201466165,8.541746969,3.950308291,-5.213027936
242,8,0,2,58.03124330444497,5.603490424189731,8.382125662,3.267227366344188,-6.729139427
243,8,0,3,42.702294053687645,4.1221285907177165,6.013020930693436,8.292509353746178,-2.536888006
244,8,0,4,6.307569469213431e+16,7005690284690825.0,2.0832769906186492e+16,70.01006123280084,58.34763330729213
245,8,0,5,45.433833148731644,4.392832947,6.363916893927143,14.297433038836237,1.8019745472197584
246,8,0,6,47.53634992000127,4.584693978921297,6.7176815396672565,16.334298333742503,3.005809276018261
247,8,0,7,62.08246179,5.995555200629867,8.976580729,19.799000814651457,5.637481191
248,8,0,8,63.85078735819717,6.189078436186589,9.147925045294944,18.135887892289038,4.841806437992231
249,8,0,9,54.927152061332926,5.325838868181827,7.7877037500981645,26.137268103311122,14.388972580135487
250,8,1,0,36.02476813607687,3.4773726496370516,4.950575882230746,1.290908312845967,-5.356132414
251,8,1,1,50.348028256376814,4.869331415758737,7.123121175710805,4.601815138923928,-2.783785669
252,8,1,2,60.73917349896245,5.870542211096907,8.752068172087245,3.359672666841957,-4.764488222
253,8,1,3,56.52466208870825,5.458755498,8.111801094159315,9.126219963,0.2634989934768569
254,8,1,4,49.23696088689892,4.7802822667902625,6.906101293128225,10.051346697475747,0.45006564715027436
255,8,1,5,58.885023860220485,5.693508064791304,8.498228155652367,9.213072846,-1.126768285
256,8,1,6,141.29255603865394,14.956258918352475,19.329415543347853,175768922.6401647,175768911.5617635
257,8,1,7,45.990071975179255,4.455413943512028,6.448839325036495,2935.2701798657445,2923.4532185730363
258,8,1,8,39.70239884,3.8326489158137997,5.521774703709668,13.994049675815788,3.4824168392902224
259,8,1,9,34.868839845460215,3.3563608564947756,4.776055700878337,22.971506590479912,15.086979208552219
260,8,2,0,10.500399635090188,1.0225325794495153,1.2247344774311968,8.644139381214618,3.0791572912893175
261,8,2,1,28.037571399884236,2.710199544545833,3.7234045886181684,9.584930288,3.401616854382028
262,8,2,2,21.936370660479643,2.117884600563982,2.8307147660574588,11.017792736921447,4.216147960346082
263,8,2,3,25.738031362067233,2.4841779237787143,3.4182003570407735,11.888801949811592,4.468825829911192
264,8,2,4,3.4604199373713277e+192,3.7785454520199446e+191,inf,218954987.5,218954979.4185335
265,8,2,5,129017.00483653617,14179.039544977019,22031.67187,4410576.042776262,4410567.386137455
266,8,2,6,30.985197123805033,3.0647624890895857,4.073220073944698,553184373.2,553184363.8852059
267,8,2,7,28.482675356724407,2.7580158787048243,3.7644738414214025,19.92633256271905,10.033031069518518
268,8,2,8,16.611922402587687,1.6239105886623242,2.0454911850559565,19.316158444034887,11.869660361103179
269,8,2,9,11.01832682396132,1.078806446797572,1.3244446735181379,#NAME?,17.576396016308486
270,9,0,0,60.39860326,5.837231574555532,8.757854918,1.885969103328018,-6.238191785
271,9,0,1,65.91162817595622,6.370437994,9.581652351,5.573336238178642,-3.289384731
272,9,0,2,70.04902794807577,6.778087548214967,10.223548148232394,11.271120099645305,1.669839049319836
273,9,0,3,69.32478781386808,6.702677656315819,10.133405670137993,7.352794036708223,-2.987047094
274,9,0,4,75041.99333,8321.583040703543,19568.271245256714,462.3776884632295,451.2992872513155
275,9,0,5,51.93143983775151,5.018134587875934,7.405744244788126,15.878685343540184,4.061724050831913
276,9,0,6,58.52541773560464,5.663480046979613,8.419819317732104,18.945347531965545,6.389826158463007
277,9,0,7,65.14375846785202,6.300474851035105,9.464009233354314,20.644879276719205,7.350797822422402
278,9,0,8,68.45202148289783,6.635650951754688,9.913632975289982,20.119708109628675,6.087066574537607
279,9,0,9,68.52205057454354,6.642086189443665,9.921138918,26.370096307363315,14.003469440862649
280,9,1,0,42.572753965511055,4.118829816705472,5.9163116533960265,7.5072338997792825,1.3239204665289495
281,9,1,1,61.39944830731382,5.944533816403932,8.829190203850331,14.554053808726668,7.752409032
282,9,1,2,68.64983296112925,6.643031143717282,9.970813897,11.417902213995239,3.9979260940948387
283,9,1,3,67.11987126,6.500366688842713,9.752833936037757,10.35296335177744,2.314655888552008
284,9,1,4,67.75212982,6.565978910062391,9.842759730895525,13.264712957438274,4.608074151
285,9,1,5,42492.13284621729,4666.466583099477,7134.491036127045,7742272.8176082615,7742263.542638111
286,9,1,6,64.84104117325569,6.270909403744267,9.425530414559812,19.066213900325863,9.172912407125327
287,9,1,7,57.578761284650184,5.5808827981893545,8.238345879,20.080197005248163,9.568564168722599
288,9,1,8,62.13025362135703,5.996912391,9.028599730736557,21.598304857080592,10.468340677229993
289,9,1,9,16.819565944708348,1.6268737719210353,2.144496415298341,22.516643842587595,14.194087161663921
290,9,2,0,18.427295016888554,1.781081824133576,2.289368119407325,10.852930080745661,6.472637090785831
291,9,2,1,16.641025167509895,1.6155214161836728,2.0664064324338627,11.212648958821333,6.3943266698655234
292,9,2,2,13.518176141661002,1.307095201,1.6595839421709315,11.826339406445651,6.569987818493859
293,9,2,3,15.662968272209906,1.5169588582067282,1.9494964006004936,9.821630091553114,4.127249204605336
